x  y  z 
-4.426555  -346.609291  139.600955 
-2.967591  -344.915681  141.185810 
-6.172664  -345.542527  139.643777 
-4.821510  -345.922796  139.735892 
-5.575775  -345.820017  138.691790 
-3.695232  -345.822073  140.205790 
-4.961678  -345.681629  139.464954 
-4.700009  -346.444575  139.082906 
-6.337095  -345.420603  142.226024 
-4.203369  -345.687302  140.404545 
-4.973907  -343.704810  145.311585 
-8.668277  -342.539459  358.997561 
-7.428190  -339.885501  365.744035 
-9.095826  -342.581181  371.671261 
-9.892801  -336.974831  221.319279 
-82.714722  -268.799481  315.586427 
741.321796  -1083.117828  449.346864 
704.161305  -1048.525984  466.239346 
651.225437  -995.866291  628.043317 
609.117844  -951.503983  643.570576 
607.090211  -952.791922  646.480120 
589.719010  -934.507773  568.893775 
574.923876  -916.469866  577.827938 
566.466565  -911.181035  375.014168 
529.935673  -873.200426  352.797231 
508.846328  -854.201109  349.835501 
418.189783  -763.407634  320.765511 
407.684413  -752.521843  812.748257 
387.139533  -733.157753  805.004018 
370.036053  -711.761370  469.257812 
359.795600  -703.202245  772.115788 
354.731376  -699.048600  436.227219 
336.980729  -679.006153  266.305547 
333.463803  -676.933049  291.220567 
330.238889  -676.571267  264.802635 
328.357489  -671.188236  422.432361 
309.233953  -651.190825  396.635139 
306.914189  -652.149380  753.059030 
306.098871  -649.464267  269.716799 
295.611551  -640.542377  721.044302 
283.137877  -628.884443  263.750696 
284.725509  -627.967969  386.724838 
283.620279  -627.322165  401.084209 
269.749393  -612.540464  260.761888 
252.607749  -597.034166  249.843606 
243.694319  -586.505803  368.141636 
239.336391  -584.604397  373.099649 
239.673301  -582.803199  371.100733 
241.039603  -582.851795  377.944059 
234.876184  -576.160285  382.018187 
225.458187  -567.481615  348.460856 
222.448759  -565.540283  225.501602 
219.739833  -564.875982  348.574379 
220.469482  -564.977387  375.847573 
201.736481  -546.383355  331.912473 
198.503436  -542.733310  347.516259 
200.906363  -544.302233  360.689679 
160.717143  -502.670297  529.444351 
147.309232  -490.495439  544.688032 
136.993143  -478.422174  193.882174 
130.873175  -473.541830  516.095722 
121.129678  -463.783160  196.468453 
104.322175  -450.280960  190.220208 
105.079776  -450.122383  510.994448 
102.384366  -443.707933  182.355330 
88.306975  -432.132159  495.978093 
76.251716  -421.260942  454.969856 
59.971902  -403.579804  426.123187 
50.214576  -395.869744  442.271999 
46.093264  -389.678072  426.466067 
33.532631  -376.084961  147.606468 
31.469125  -376.146831  238.552383 
28.601461  -371.103362  420.847866 
30.741067  -371.935816  422.698536 
22.195583  -366.695456  146.031281 
22.711880  -367.493676  142.695452 
18.879218  -363.938663  147.029996 
17.899257  -360.153899  223.400549 
17.020776  -361.269663  227.677541 
17.522504  -360.581302  241.866337 
-55.853376  -290.317732  312.176507 
-53.992726  -291.595189  316.263182 
-94.552625  -248.580608  262.154863 
734.280862  -1072.788251  452.690301 
692.284289  -1029.671667  423.211807 
673.295189  -1010.459577  654.027040 
650.904707  -989.779434  661.088976 
623.369636  -962.934013  624.267028 
583.377130  -922.717124  594.607694 
576.286797  -917.044500  559.831853 
524.093271  -860.362783  337.378595 
505.007854  -841.227450  336.810621 
495.084802  -832.943952  545.835923 
404.603956  -743.509124  813.541819 
327.058831  -665.565999  695.715284 
313.506961  -654.131391  398.626889 
311.429312  -649.970894  264.614810 
311.377646  -649.740182  680.777920 
309.660283  -647.668194  272.803658 
306.415229  -646.929170  275.631447 
300.214387  -639.443040  404.071393 
294.865454  -633.681257  714.527526 
275.494153  -613.257180  268.100477 
275.198013  -611.294302  260.351537 
264.428428  -605.172540  367.805380 
250.657853  -587.426404  360.835752 
241.710070  -577.880459  639.505535 
226.955751  -567.545432  376.546945 
226.512227  -563.633792  636.817875 
226.272866  -563.036038  347.764091 
224.455571  -560.570791  348.511642 
225.258845  -563.743030  348.468395 
221.396399  -559.509967  351.317441 
220.479826  -556.607893  233.768340 
207.685570  -545.325553  342.728689 
202.799966  -541.705543  346.825533 
197.361669  -536.602078  229.377012 
153.151170  -490.949606  218.237488 
148.357258  -488.601834  198.519318 
137.628721  -473.379451  511.996997 
97.724735  -433.360079  185.665454 
94.133668  -432.802830  267.697472 
91.698024  -430.925419  273.973955 
90.734027  -428.604317  454.735753 
90.877966  -431.462532  456.797898 
92.397390  -429.537348  478.492360 
90.771061  -427.745591  494.597270 
89.741900  -430.162962  495.938165 
69.198325  -407.933772  261.934558 
68.478282  -409.063975  427.720756 
70.562672  -406.563183  445.858966 
65.801737  -403.266706  161.732334 
66.031284  -406.419060  429.431379 
59.456892  -399.906672  166.086881 
25.615608  -365.775788  160.620214 
24.474463  -364.421982  240.832715 
20.536530  -358.188334  240.670061 
-5.544666  -330.702071  372.495084 
-12.621495  -326.799883  359.395236 
-53.476290  -284.469749  313.654608 
-56.202311  -281.236214  310.834659 
-65.730451  -269.748777  310.719036 
736.421668  -1066.854028  448.741256 
698.397007  -1028.911549  424.664860 
570.384925  -900.552460  584.836841 
560.952946  -894.825830  596.044895 
545.049039  -878.546901  536.431043 
522.568294  -857.448214  543.488131 
483.391855  -815.013067  316.629004 
442.319098  -774.204533  345.152739 
438.084539  -768.295202  514.101133 
435.368158  -768.360473  512.120832 
420.938601  -755.477275  313.930801 
413.092646  -748.336212  845.805794 
411.509027  -745.102182  820.356985 
411.290614  -742.564240  805.824991 
402.622876  -735.058843  303.179465 
381.185851  -715.510358  463.379826 
340.998683  -673.699773  429.258910 
336.115795  -667.204029  409.109624 
325.155603  -660.304728  269.911683 
312.648425  -647.284332  253.389728 
315.285355  -646.451880  727.510940 
308.624739  -640.547895  269.328823 
296.709159  -630.081230  717.086237 
285.284575  -620.695908  275.010139 
268.839944  -599.737181  694.288538 
249.367685  -583.815469  626.010008 
226.646786  -559.149623  233.193391 
223.557449  -557.259372  228.606975 
219.096346  -554.156575  353.151266 
216.321386  -551.526092  227.217055 
217.798657  -551.798719  239.002744 
214.827469  -546.032877  213.586374 
214.840485  -547.428122  343.507560 
206.924172  -540.287064  336.226187 
206.027515  -536.825592  328.924507 
202.510032  -536.998273  329.052718 
199.928519  -533.401822  615.191338 
197.583243  -531.623700  564.315341 
184.486757  -517.530227  220.575659 
182.614031  -514.502266  548.473419 
161.248437  -495.241418  527.793424 
124.063894  -458.110674  295.513620 
116.371254  -450.284473  184.317905 
114.098783  -447.170709  510.811939 
105.406480  -435.846243  178.104964 
104.269217  -439.397196  507.567506 
97.834528  -428.689002  451.636877 
95.315028  -426.887525  271.873271 
77.723239  -410.950198  268.799083 
78.656419  -411.148383  268.826624 
76.900288  -407.243892  161.394261 
69.041125  -402.471878  168.105727 
69.765039  -403.154318  259.370882 
67.267978  -400.217135  169.048632 
62.838005  -395.908709  166.716966 
61.383815  -394.893936  240.816507 
55.519291  -389.466318  424.053138 
54.615906  -389.315318  426.340380 
46.380665  -376.759857  418.189891 
34.045415  -369.231575  158.194929 
16.131720  -351.175562  231.825357 
-6.052580  -325.977695  220.779158 
-7.515455  -327.267661  353.443805 
-6.502493  -325.597059  364.229552 
-54.219231  -278.915810  309.570369 
729.839978  -1056.894559  473.161954 
727.559144  -1055.694973  418.544585 
676.133616  -1002.785484  630.073344 
668.451645  -996.692526  662.934920 
549.060597  -874.774566  537.374054 
543.008550  -872.863443  549.489008 
463.556645  -791.513045  534.673739 
462.479263  -787.726212  532.256423 
433.092111  -757.967356  298.467821 
427.721324  -754.262951  511.980110 
424.701528  -753.992502  494.622329 
422.167902  -747.333874  797.186491 
414.570152  -740.154842  312.833236 
414.380721  -740.580151  799.428279 
414.079135  -741.284444  802.247296 
399.805957  -727.909236  827.465438 
358.732234  -685.572492  285.739240 
318.399268  -645.162453  258.204700 
314.765723  -642.653593  265.711852 
313.457719  -639.834346  410.169533 
311.342154  -636.298355  272.937466 
310.866345  -639.948981  269.690111 
309.499644  -634.264881  407.585026 
289.025799  -616.549974  390.161649 
264.972951  -591.936986  365.561574 
246.661491  -573.540600  635.383194 
238.625292  -565.035673  643.469579 
227.857861  -552.988953  224.444441 
228.115593  -555.419564  224.357953 
223.937191  -553.800780  229.880172 
223.529297  -548.478259  233.632456 
222.342935  -549.322451  238.145409 
214.661962  -544.389492  227.309400 
217.626322  -543.801056  344.896527 
212.115480  -540.157196  343.699593 
209.607173  -534.711035  352.953171 
186.991405  -515.816796  549.317819 
189.639985  -516.992085  555.186349 
188.972790  -515.032815  583.511743 
156.981264  -481.576233  515.280709 
140.882806  -470.167238  519.955867 
140.737467  -466.102587  204.827983 
105.236675  -433.407580  284.765800 
97.207371  -423.908089  187.832035 
73.430845  -401.580709  420.409446 
69.364712  -398.840997  169.491745 
64.823115  -394.691945  242.435516 
63.528381  -392.990331  424.755049 
61.615880  -386.718527  172.872378 
57.344024  -384.918438  150.607056 
58.017572  -383.982930  423.661963 
57.260077  -383.364226  167.732747 
34.218721  -361.114403  154.823560 
-1.071361  -323.711579  378.999905 
-72.313484  -253.211838  288.212194 
684.021881  -1007.528843  429.063517 
617.642754  -939.490574  615.723173 
584.089265  -904.205910  597.814816 
551.259625  -874.013619  583.620600 
539.476863  -860.904676  917.046145 
539.822470  -863.126209  922.283599 
498.216956  -820.208186  349.158265 
470.546594  -790.300472  515.472115 
454.157997  -775.723480  516.587096 
432.976328  -752.987544  509.308875 
418.963688  -740.785911  300.257509 
417.444505  -739.381383  803.666791 
418.059868  -740.561343  802.803510 
417.295811  -741.523579  803.652651 
416.838121  -739.869849  807.402169 
414.666158  -738.494446  805.678041 
413.353629  -737.854756  807.330585 
410.659594  -733.154777  325.923440 
393.152898  -712.519153  771.147556 
369.834016  -692.889348  449.400076 
364.382180  -686.667579  460.203115 
354.873624  -676.085141  286.589827 
355.125663  -676.228070  704.582876 
348.745256  -672.392645  744.016245 
340.420788  -661.700708  403.798076 
340.094670  -663.077342  427.360312 
321.999271  -645.275706  271.043292 
302.739384  -623.638892  389.688326 
296.243223  -617.312816  406.124550 
296.897589  -617.815901  405.478502 
292.265285  -613.930685  391.738730 
278.838064  -598.934895  246.545548 
273.030404  -596.596404  622.813637 
228.906071  -551.127589  227.435833 
230.193607  -550.256288  230.290617 
232.132742  -551.339176  243.331482 
229.647919  -549.960989  351.050414 
219.690970  -542.237683  621.230366 
214.670948  -534.126515  352.719113 
211.884169  -532.329815  224.861130 
169.523185  -489.980955  197.941826 
165.737686  -488.293582  527.891204 
165.231308  -488.760519  536.081286 
165.115906  -485.502940  542.100599 
107.061923  -427.202759  172.914259 
102.422342  -421.637940  488.786629 
86.940673  -411.424686  470.775897 
81.600780  -400.976133  172.708010 
77.997433  -398.889651  439.976712 
75.328548  -397.482184  167.288409 
57.806533  -378.521132  159.043763 
58.862573  -380.019694  424.728582 
58.787882  -380.907050  426.885116 
52.483892  -376.639480  158.691127 
42.761646  -363.983709  152.996974 
39.048579  -363.063807  155.205424 
36.179800  -357.694915  155.799429 
30.341153  -353.737956  406.830628 
19.386749  -340.639085  233.463482 
13.837150  -335.872728  372.473370 
12.113649  -332.428184  209.232583 
1.214171  -321.238725  370.699346 
-3.234066  -319.231089  204.620906 
-11.495402  -312.340969  355.918242 
688.154263  -1006.218026  443.002736 
684.295111  -1001.787205  648.113674 
682.925519  -997.317463  434.289963 
654.815680  -972.009832  610.342147 
591.861041  -910.561214  614.242265 
465.221813  -779.793514  507.412668 
460.763492  -776.507630  484.740932 
456.695413  -773.717628  884.834828 
431.038697  -748.744328  325.846771 
424.680223  -741.097175  806.901964 
419.361690  -735.578956  327.028493 
396.237647  -713.342652  442.506439 
387.457267  -705.930639  281.919409 
374.044437  -692.310039  455.188278 
331.286628  -647.932816  416.830470 
325.414271  -643.137217  252.932481 
321.950431  -640.079844  713.092999 
286.481048  -602.970950  393.370426 
276.342952  -591.675318  246.134069 
258.181545  -574.109072  387.402622 
242.755327  -560.558542  615.828738 
241.587698  -560.473897  632.572334 
235.925027  -553.426562  614.800789 
228.854169  -543.857860  365.531756 
173.670178  -488.494055  201.763444 
174.634562  -488.477551  536.612584 
164.091373  -481.625490  196.424962 
163.937689  -478.793601  197.850533 
162.103329  -478.028944  198.420922 
159.407831  -475.487893  536.837022 
154.661650  -472.332325  194.884791 
156.635113  -471.162674  513.159588 
149.718571  -463.831711  526.839521 
144.168298  -462.006089  201.634839 
106.157147  -424.944186  284.962583 
93.135746  -409.811980  280.484425 
84.767079  -399.561620  171.790676 
77.444795  -392.720806  176.771134 
77.430546  -396.037857  247.678781 
73.322036  -391.479519  250.358151 
40.347527  -356.949216  216.049183 
26.234091  -343.713018  229.787678 
22.572640  -339.360731  227.303393 
18.867536  -336.792863  207.775524 
-49.347749  -266.335107  289.798256 
789.248404  -1100.870115  675.328743 
765.141003  -1076.952422  457.316725 
758.581457  -1068.899795  719.391893 
680.679456  -990.732379  659.442753 
657.932329  -967.959769  608.426195 
584.262013  -894.429717  584.817304 
580.011871  -893.182563  553.333897 
548.085684  -857.844295  571.215073 
538.006774  -850.383758  905.981387 
526.716657  -835.745345  363.298823 
516.093563  -825.967850  517.019086 
464.987747  -774.027234  505.226570 
437.443866  -747.719497  302.894885 
437.538079  -749.046744  793.585425 
434.067438  -744.892135  293.409223 
433.568003  -743.313218  322.875292 
426.612460  -738.985639  795.396022 
425.534964  -738.129642  460.848207 
425.801604  -738.247209  793.606578 
417.137486  -725.539344  457.609581 
387.859186  -699.204248  432.995215 
383.331041  -696.298159  448.838115 
358.696664  -667.595995  405.715374 
347.833768  -656.238678  409.978611 
333.160561  -642.237304  410.873716 
329.860106  -641.328295  679.526285 
318.669887  -631.337575  685.327259 
315.292668  -625.514136  402.471203 
304.961018  -615.919295  384.418921 
265.914418  -576.507930  252.322073 
264.077798  -574.066230  628.832485 
254.557701  -564.909794  223.494927 
253.448060  -565.118322  634.932752 
250.366367  -561.250870  637.698610 
242.644729  -554.685679  610.988933 
234.754007  -545.357416  220.529090 
167.139038  -477.028717  193.065398 
168.342291  -479.453854  523.292683 
